Date,Close,High,Low,Open,Volume,log_return,realized_volatility_5,realized_volatility_18,realized_volatility_21,return_lag_1,return_lag_2,return_lag_3,return_lag_5,volume_change,volume_ma_5,day_of_week,month,future_volatility_21
2015-02-25,2113.860107421875,2119.590087890625,2109.889892578125,2115.300048828125,3312340000,-0.0007660169636026022,0.048698073855527726,0.11249417567294485,0.13216187559409284,0.002754972468831103,-0.000303385211985694,0.006107842721055837,-0.00031435862322874816,0.03515800790039503,3226912000.0,2,2,0.13594207259436358
2015-02-26,2110.739990234375,2113.909912109375,2103.760009765625,2113.909912109375,3408690000,-0.00147711863025381,0.050059603676440044,0.09584130364542269,0.12135408092257516,-0.0007660169636026022,0.002754972468831103,-0.000303385211985694,-0.0010626217157189283,0.029088197467651344,3259230000.0,3,2,0.13653593648664208
2015-02-27,2104.5,2112.739990234375,2103.75,2110.8798828125,3547380000,-0.0029606830486323707,0.03339430719547038,0.09011916027416826,0.10928444471093612,-0.00147711863025381,-0.0007660169636026022,0.002754972468831103,0.006107842721055837,0.040687184812933985,3312386000.0,4,2,0.14384305338696896
2015-03-02,2117.389892578125,2117.52001953125,2104.5,2105.22998046875,3409490000,0.0061062381811330165,0.05818338491510401,0.07824031951748503,0.1071157250960983,-0.0029606830486323707,-0.00147711863025381,-0.0007660169636026022,-0.000303385211985694,-0.03887094137081448,3375548000.0,0,3,0.14461772921118538
2015-03-03,2107.780029296875,2115.760009765625,2098.260009765625,2115.760009765625,3262300000,-0.004548872603817568,0.06489809087909254,0.07868610853551668,0.0951870904282066,0.0061062381811330165,-0.0029606830486323707,-0.00147711863025381,0.002754972468831103,-0.04317067948578823,3388040000.0,1,3,0.1444597500799507
2015-03-04,2098.530029296875,2107.719970703125,2094.489990234375,2107.719970703125,3421110000,-0.004398161230154572,0.06995334593893256,0.0742829494876517,0.09041812060638907,-0.004548872603817568,0.0061062381811330165,-0.0029606830486323707,-0.0007660169636026022,0.04868037887380061,3409794000.0,2,3,0.1447862450337287
2015-03-05,2101.0400390625,2104.25,2095.219970703125,2098.5400390625,3103030000,0.001195365251036089,0.07243086480831201,0.07222245857281535,0.0780703077414097,-0.004398161230154572,-0.004548872603817568,0.0061062381811330165,-0.00147711863025381,-0.0929756716387371,3348662000.0,3,3,0.1468754325166066
2015-03-06,2071.260009765625,2100.909912109375,2067.27001953125,2100.909912109375,3853570000,-0.014275356362467066,0.12085563623213902,0.09081607967396658,0.09317185494260648,0.001195365251036089,-0.004398161230154572,-0.004548872603817568,-0.0029606830486323707,0.2418732658079361,3409900000.0,4,3,0.13824621108086066
2015-03-09,2079.429931640625,2083.489990234375,2072.2099609375,2072.25,3349090000,0.003936662357975969,0.11092176155108743,0.08306648520329463,0.08741248357488263,-0.014275356362467066,0.001195365251036089,-0.004398161230154572,0.0061062381811330165,-0.13091237475898976,3397820000.0,0,3,0.13787645307340976
2015-03-10,2044.1600341796875,2076.139892578125,2044.1600341796875,2076.139892578125,3668900000,-0.017106820937141425,0.1473927667585801,0.10556924133142326,0.10584074274936794,0.003936662357975969,-0.014275356362467066,0.001195365251036089,-0.004548872603817568,0.09549161115407467,3479140000.0,1,3,0.12354104632775385
2015-03-11,2040.239990234375,2050.080078125,2039.68994140625,2044.68994140625,3406570000,-0.001919520676484767,0.1502498949582211,0.0974666998238746,0.10503631500504233,-0.017106820937141425,0.003936662357975969,-0.014275356362467066,-0.004398161230154572,-0.07150099484859218,3476232000.0,2,3,0.12381823682524346
2015-03-12,2065.949951171875,2066.409912109375,2041.0999755859373,2041.0999755859373,3405860000,0.012522702206037068,0.19694888191102666,0.1088385294731532,0.10766994390117823,-0.001919520676484767,-0.017106820937141425,0.003936662357975969,0.001195365251036089,-0.0002084207868912058,3536798000.0,3,3,0.11856652677132969
2015-03-13,2053.39990234375,2064.56005859375,2041.1700439453125,2064.56005859375,3498560000,-0.006093237090196838,0.17583676862900452,0.11009471593346047,0.10967795967601586,0.012522702206037068,-0.001919520676484767,-0.017106820937141425,-0.014275356362467066,0.027217795211782025,3465796000.0,4,3,0.11605964648022496
2015-03-16,2081.18994140625,2081.409912109375,2055.35009765625,2055.35009765625,3295600000,0.013442909023855906,0.2055798015547012,0.12310342365464987,0.11476245368018861,-0.006093237090196838,0.012522702206037068,-0.001919520676484767,0.003936662357975969,-0.058012439403640315,3455098000.0,0,3,0.10810943464042012
2015-03-17,2074.280029296875,2080.590087890625,2065.080078125,2080.590087890625,3221840000,-0.0033256977077820026,0.1477718663115079,0.12354950324513136,0.11418240311233163,0.013442909023855906,-0.006093237090196838,0.012522702206037068,-0.017106820937141425,-0.02238135696079624,3365686000.0,1,3,0.1073075305756562
2015-03-18,2099.5,2106.85009765625,2061.22998046875,2072.840087890625,4128210000,0.012085101501628708,0.15222395235592873,0.13021668403305095,0.12213428868343242,-0.0033256977077820026,0.013442909023855906,-0.006093237090196838,-0.001919520676484767,0.28132061182429924,3510014000.0,2,3,0.10671790356144335
2015-03-19,2089.27001953125,2098.68994140625,2085.56005859375,2098.68994140625,3305220000,-0.004884489126950175,0.15341897779642735,0.13134948061040733,0.12329406895971723,0.012085101501628708,-0.0033256977077820026,0.013442909023855906,0.012522702206037068,-0.1993575908202344,3489886000.0,3,3,0.1103722366032268
2015-03-20,2108.10009765625,2113.919921875,2090.320068359375,2090.320068359375,5554120000,0.008972382193259682,0.13837905975125744,0.13565082505778447,0.1272830550191554,-0.004884489126950175,0.012085101501628708,-0.0033256977077820026,-0.006093237090196838,0.6804085658443311,3900998000.0,4,3,0.10581316519560177
2015-03-23,2104.419921875,2114.860107421875,2104.419921875,2107.989990234375,3267960000,-0.0017472566067133015,0.12293331706135692,0.1357617848397591,0.12561890924188884,0.008972382193259682,-0.004884489126950175,0.012085101501628708,0.013442909023855906,-0.4116151613576948,3895470000.0,0,3,0.10722215319755915
2015-03-24,2091.5,2107.6298828125,2091.5,2103.93994140625,3189820000,-0.006158345701590925,0.13227374192588867,0.13750835611863757,0.12734455498138672,-0.0017472566067133015,0.008972382193259682,-0.004884489126950175,-0.0033256977077820026,-0.02391094138239147,3889066000.0,1,3,0.10501405797921232
2015-03-25,2061.050048828125,2097.429931640625,2061.050048828125,2093.10009765625,3521140000,-0.014665926527239062,0.13565518095209825,0.14723321249625568,0.13589815157474952,-0.006158345701590925,-0.0017472566067133015,0.008972382193259682,0.012085101501628708,0.10386792985184123,3767652000.0,2,3,0.08945948944632012
2015-03-26,2056.14990234375,2067.14990234375,2045.5,2059.93994140625,3510670000,-0.0023803307374738966,0.13543858219505236,0.14442289708287293,0.13594207259436358,-0.014665926527239062,-0.006158345701590925,-0.0017472566067133015,-0.004884489126950175,-0.002973468819757241,3808742000.0,3,3,0.0905775532657586
2015-03-27,2061.02001953125,2062.830078125,2052.9599609375,2055.780029296875,3008550000,0.0023657607295033602,0.10204973849265543,0.1446688633124806,0.13653593648664208,-0.0023803307374738966,-0.014665926527239062,-0.006158345701590925,0.008972382193259682,-0.14302682963650815,3299628000.0,4,3,0.09065253815249287
2015-03-30,2086.239990234375,2088.969970703125,2064.110107421875,2064.110107421875,2917690000,0.012162382647149434,0.15817749931728095,0.1523848820078506,0.14384305338696896,0.0023657607295033602,-0.0023803307374738966,-0.014665926527239062,-0.0017472566067133015,-0.03020059497099936,3229574000.0,0,3,0.08288870288152912
2015-03-31,2067.889892578125,2084.050048828125,2067.0400390625,2084.050048828125,3376550000,-0.008834686217530795,0.16392883727786828,0.15548983698278898,0.14461772921118538,0.012162382647149434,0.0023657607295033602,-0.0023803307374738966,-0.006158345701590925,0.15726824988261257,3266920000.0,1,3,0.08489868072824698
2015-04-01,2059.68994140625,2067.6298828125,2048.3798828125,2067.6298828125,3543270000,-0.0039732542018475255,0.12623418878409384,0.14687659393742902,0.1444597500799507,-0.008834686217530795,0.012162382647149434,0.0023657607295033602,-0.014665926527239062,0.04937584220580171,3271346000.0,2,4,0.09062448584958586
2015-04-02,2066.9599609375,2072.169921875,2057.320068359375,2060.030029296875,3095960000,0.0035234523037141535,0.12656730712680495,0.14670748419375998,0.1447862450337287,-0.0039732542018475255,-0.008834686217530795,0.012162382647149434,-0.0023803307374738966,-0.12624214355665808,3188404000.0,3,4,0.09045020119255519
2015-04-06,2080.6201171875,2086.989990234375,2056.52001953125,2064.8701171875,3302970000,0.006587072647165644,0.1327324130177957,0.13266750525651036,0.1468754325166066,0.0035234523037141535,-0.0039732542018475255,-0.008834686217530795,0.0023657607295033602,0.06686455897363008,3247288000.0,0,4,0.09859286882511292
2015-04-07,2076.330078125,2089.81005859375,2076.10009765625,2080.7900390625,3065510000,-0.002064032708587167,0.09700630584647822,0.1327154519687473,0.13824621108086066,0.006587072647165644,0.0035234523037141535,-0.0039732542018475255,0.012162382647149434,-0.07189287217262041,3276852000.0,1,4,0.09963385873611193
2015-04-08,2081.89990234375,2086.68994140625,2073.300048828125,2076.93994140625,3265330000,0.0026789415573472003,0.06823710532360039,0.12489863908809748,0.13787645307340976,-0.002064032708587167,0.006587072647165644,0.0035234523037141535,-0.008834686217530795,0.06518328108536586,3254608000.0,2,4,0.10006068185247764
2015-04-09,2091.179931640625,2093.31005859375,2074.2900390625,2081.2900390625,3172360000,0.004447575873625805,0.05080964009778689,0.1229532803306094,0.12354104632775385,0.0026789415573472003,-0.002064032708587167,0.006587072647165644,-0.0039732542018475255,-0.028471854299565447,3180426000.0,3,4,0.10924993276333131
2015-04-10,2102.06005859375,2102.610107421875,2091.510009765625,2091.510009765625,3156200000,0.005189376899456221,0.05314233487757695,0.11414751823207869,0.12381823682524346,0.004447575873625805,0.0026789415573472003,-0.002064032708587167,0.0035234523037141535,-0.005093999419990114,3192474000.0,4,4,0.10957664424296462
2015-04-13,2092.429931640625,2107.64990234375,2092.330078125,2102.030029296875,2908420000,-0.004591806820961145,0.06773457767499383,0.11488142089871543,0.11856652677132969,0.005189376899456221,0.004447575873625805,0.0026789415573472003,0.006587072647165644,-0.07850579811165326,3113564000.0,0,4,0.1088423548291997
2015-04-14,2095.840087890625,2098.6201171875,2083.239990234375,2092.280029296875,3301270000,0.00162843225851382,0.06154819590513646,0.10550864872179885,0.11605964648022496,-0.004591806820961145,0.005189376899456221,0.004447575873625805,-0.002064032708587167,0.13507333878875816,3160716000.0,1,4,0.10871789736933087
2015-04-15,2106.6298828125,2111.909912109375,2097.820068359375,2097.820068359375,4013760000,0.005134989044995592,0.06589675602264568,0.1054295935706574,0.10810943464042012,0.00162843225851382,-0.004591806820961145,0.005189376899456221,0.0026789415573472003,0.2158230014509568,3310402000.0,2,4,0.11361594608438914
2015-04-16,2104.989990234375,2111.300048828125,2100.02001953125,2105.9599609375,3434120000,-0.0007787467579851993,0.0659200690834371,0.09992814236122444,0.1073075305756562,0.005134989044995592,0.00162843225851382,-0.004591806820961145,0.004447575873625805,-0.14441321852826272,3362754000.0,3,4,0.11355277923104505
2015-04-17,2081.179931640625,2102.580078125,2072.3701171875,2102.580078125,3627600000,-0.01137570418905323,0.10045763154827081,0.10843837592354155,0.10671790356144335,-0.0007787467579851993,0.005134989044995592,0.00162843225851382,0.005189376899456221,0.05634048897534161,3457034000.0,4,4,0.10540613428676548
2015-04-20,2100.39990234375,2103.93994140625,2084.110107421875,2084.110107421875,3000160000,0.009192748586536723,0.1231295561823415,0.11196467845003755,0.1103722366032268,-0.01137570418905323,-0.0007787467579851993,0.005134989044995592,-0.004591806820961145,-0.1729628404454736,3475382000.0,0,4,0.10130198308762288
2015-04-21,2097.2900390625,2109.639892578125,2094.3798828125,2102.820068359375,3243410000,-0.001481702504767951,0.1237263908999803,0.09562893060166192,0.10581316519560177,0.009192748586536723,-0.01137570418905323,-0.0007787467579851993,0.00162843225851382,0.08107900911951371,3463810000.0,1,4,0.10117604464532343
2015-04-22,2107.9599609375,2109.97998046875,2091.050048828125,2098.27001953125,3348480000,0.005074582853386292,0.12357335124451264,0.0958271241080969,0.10722215319755915,-0.001481702504767951,0.009192748586536723,-0.01137570418905323,0.005134989044995592,0.03239491769464853,3330754000.0,2,4,0.10010390504023425
2015-04-23,2112.929931640625,2120.489990234375,2103.18994140625,2107.2099609375,3636670000,0.0023549408425523675,0.12412885887489261,0.09582548696655534,0.10501405797921232,0.005074582853386292,-0.001481702504767951,0.009192748586536723,-0.0007787467579851993,0.08606591647553508,3371264000.0,3,4,0.10030310607877074
2015-04-24,2117.68994140625,2120.919921875,2112.800048828125,2112.800048828125,3375780000,0.0022502668247534868,0.06278697365529538,0.08596524309585275,0.08945948944632012,0.0023549408425523675,0.005074582853386292,-0.001481702504767951,-0.01137570418905323,-0.07173870601401833,3320900000.0,4,4,0.10649563872824161
2015-04-27,2108.919921875,2125.919921875,2107.0400390625,2119.2900390625,3438750000,-0.004149913240734652,0.057511151549181204,0.07971689555222995,0.0905775532657586,0.0022502668247534868,0.0023549408425523675,0.005074582853386292,0.009192748586536723,0.01865346675435009,3408618000.0,0,4,0.11031153754694961
2015-04-28,2114.760009765625,2116.0400390625,2094.889892578125,2108.35009765625,3546270000,0.0027654044373465075,0.05468516827336292,0.0773218633724398,0.09065253815249287,-0.004149913240734652,0.0022502668247534868,0.0023549408425523675,-0.001481702504767951,0.031267175572519124,3469190000.0,1,4,0.11007297918019872
2015-04-29,2106.85009765625,2113.64990234375,2097.409912109375,2112.489990234375,4074970000,-0.003747348127573222,0.05582425634355174,0.0792164673287478,0.08288870288152912,0.0027654044373465075,-0.004149913240734652,0.0022502668247534868,0.005074582853386292,0.14908622298922536,3614488000.0,2,4,0.11158035743109858
2015-04-30,2085.510009765625,2105.52001953125,2077.590087890625,2105.52001953125,4509680000,-0.010180553033248205,0.08455887970568562,0.0863990498311979,0.08489868072824698,-0.003747348127573222,0.0027654044373465075,-0.004149913240734652,0.0023549408425523675,0.10667808597363915,3789090000.0,3,4,0.10537540438591995
2015-05-01,2108.2900390625,2108.409912109375,2087.3798828125,2087.3798828125,3379390000,0.010863776563455257,0.1271495295405111,0.09467588088997728,0.09062448584958586,-0.010180553033248205,-0.003747348127573222,0.0027654044373465075,0.0022502668247534868,-0.25063640879175464,3789812000.0,4,5,0.0986061015164859
2015-05-04,2114.489990234375,2120.949951171875,2110.22998046875,2110.22998046875,3091580000,0.0029364331477630206,0.12564613174558936,0.09475454099970025,0.09045020119255519,0.010863776563455257,-0.010180553033248205,-0.003747348127573222,-0.004149913240734652,-0.0851662578157596,3720378000.0,0,5,0.09834213426632356
2015-05-05,2089.4599609375,2115.239990234375,2088.4599609375,2112.6298828125,3793950000,-0.0119080033585301,0.15000349768666404,0.10481086191394515,0.09859286882511292,0.0029364331477630206,0.010863776563455257,-0.010180553033248205,0.0027654044373465075,0.22718803977254343,3769914000.0,1,5,0.09393616038877037
2015-05-06,2080.14990234375,2098.419921875,2067.929931640625,2091.260009765625,3792210000,-0.004465681140931977,0.15049371452868454,0.10388400009184005,0.09963385873611193,-0.0119080033585301,0.0029364331477630206,0.010863776563455257,-0.003747348127573222,-0.00045862491598469557,3713362000.0,2,5,0.09264001650715618
2015-05-07,2088.0,2092.89990234375,2074.989990234375,2079.9599609375,3676640000,0.003766710469475405,0.13800108745061904,0.10380928079785769,0.10006068185247764,-0.004465681140931977,-0.0119080033585301,0.0029364331477630206,-0.010180553033248205,-0.030475632942268516,3546754000.0,3,5,0.09458687660244047
2015-05-08,2116.10009765625,2117.659912109375,2092.1298828125,2092.1298828125,3399440000,0.013368147987361164,0.15070889417715883,0.11538462847054179,0.10924993276333131,0.003766710469475405,-0.004465681140931977,-0.0119080033585301,0.010863776563455257,-0.07539492580181906,3550764000.0,4,5,0.08081778851012017
2015-05-11,2105.330078125,2117.68994140625,2104.580078125,2115.56005859375,2992670000,-0.005102556456082039,0.15409415579824234,0.11569181248520276,0.10957664424296462,0.013368147987361164,0.003766710469475405,-0.004465681140931977,0.0029364331477630206,-0.11965794366130889,3530982000.0,0,5,0.09047158510341116
2015-05-12,2099.1201171875,2105.06005859375,2085.570068359375,2102.8701171875,3139520000,-0.002953996439367266,0.12381727228852317,0.11618454866617534,0.1088423548291997,-0.005102556456082039,0.013368147987361164,0.003766710469475405,-0.0119080033585301,0.04906989410793705,3400096000.0,1,5,0.0900018020914056
2015-05-13,2098.47998046875,2110.18994140625,2096.0400390625,2099.6201171875,3374260000,-0.0003050012906516677,0.11566529570533168,0.10738692054518932,0.10871789736933087,-0.002953996439367266,-0.005102556456082039,0.013368147987361164,-0.004465681140931977,0.07476939149933748,3316506000.0,2,5,0.09343520342756215
2015-05-14,2121.10009765625,2121.449951171875,2100.429931640625,2100.429931640625,3225740000,0.010721604261760033,0.13258781522662974,0.1093640704288739,0.11361594608438914,-0.0003050012906516677,-0.002953996439367266,-0.005102556456082039,0.003766710469475405,-0.04401557674867973,3226326000.0,3,5,0.08586237355778156
2015-05-15,2122.72998046875,2123.889892578125,2116.81005859375,2122.070068359375,3092080000,0.0007681188278664758,0.09670459103506851,0.10906966628805409,0.11355277923104505,0.010721604261760033,-0.0003050012906516677,-0.002953996439367266,0.013368147987361164,-0.041435453570343506,3164854000.0,4,5,0.08864956248773337
2015-05-18,2129.199951171875,2131.780029296875,2120.010009765625,2121.300048828125,2888190000,0.003043312472570502,0.0825638061402583,0.10811427955125438,0.10540613428676548,0.0007681188278664758,0.010721604261760033,-0.0003050012906516677,-0.005102556456082039,-0.06593943235621325,3143958000.0,0,5,0.08817380216946502
2015-05-19,2127.830078125,2133.02001953125,2124.5,2129.449951171875,3296030000,-0.0006435815978420154,0.07462889098584503,0.10795711870188619,0.10130198308762288,0.003043312472570502,0.0007681188278664758,0.010721604261760033,-0.002953996439367266,0.14120954646335604,3175260000.0,1,5,0.09538381181731811
2015-05-20,2125.85009765625,2134.719970703125,2122.590087890625,2127.7900390625,3025880000,-0.0009309494507940488,0.07633841529882616,0.10780078919249747,0.10117604464532343,-0.0006435815978420154,0.003043312472570502,0.0007681188278664758,-0.0003050012906516677,-0.08196223942136449,3105584000.0,2,5,0.09703385007173068
2015-05-21,2130.820068359375,2134.280029296875,2122.949951171875,2125.550048828125,3070460000,0.0023351459087448084,0.02795537195943522,0.10663414178275162,0.10010390504023425,-0.0009309494507940488,-0.0006435815978420154,0.003043312472570502,0.010721604261760033,0.014732904146892878,3074528000.0,3,5,0.09918318091813573
2015-05-22,2126.06005859375,2132.14990234375,2126.06005859375,2130.360107421875,2571860000,-0.0022363851494835974,0.0359422681438131,0.10675262364698541,0.10030310607877074,0.0023351459087448084,-0.0009309494507940488,-0.0006435815978420154,0.0007681188278664758,-0.162386091986217,2970484000.0,4,5,0.09893099956047964
2015-05-26,2104.199951171875,2125.340087890625,2099.179931640625,2125.340087890625,3342130000,-0.010335204907502334,0.07557158739619912,0.1131080998946917,0.10649563872824161,-0.0022363851494835974,0.0023351459087448084,-0.0009309494507940488,0.003043312472570502,0.29949919513503853,3061272000.0,1,5,0.09552831279525643
2015-05-27,2123.47998046875,2126.219970703125,2105.1298828125,2105.1298828125,3127960000,0.009120918929110081,0.11238742443276555,0.11055982329224033,0.11031153754694961,-0.010335204907502334,-0.0022363851494835974,0.0023351459087448084,-0.0006435815978420154,-0.06408188789783764,3027658000.0,2,5,0.09017512765296852
2015-05-28,2120.7900390625,2122.27001953125,2112.860107421875,2122.27001953125,2980350000,-0.0012675639174870542,0.11251119550021807,0.10362002737525552,0.11007297918019872,0.009120918929110081,-0.010335204907502334,-0.0022363851494835974,-0.0009309494507940488,-0.04719050115730383,3018552000.0,3,5,0.09012943184066491
2015-05-29,2107.389892578125,2120.659912109375,2104.889892578125,2120.659912109375,3927390000,-0.006338515184097658,0.11566139333662326,0.10594487127049187,0.11158035743109858,-0.0012675639174870542,0.009120918929110081,-0.010335204907502334,0.0023351459087448084,0.31776133675575013,3189938000.0,4,5,0.11369915970854395
2015-06-01,2111.72998046875,2119.14990234375,2102.5400390625,2108.639892578125,3011710000,0.002057343499147661,0.11955414421769585,0.09540349277825444,0.10537540438591995,-0.006338515184097658,-0.0012675639174870542,0.009120918929110081,-0.0022363851494835974,-0.23315229707261054,3277908000.0,0,6,0.11392936931299974
2015-06-02,2109.60009765625,2117.590087890625,2099.139892578125,2110.409912109375,3049350000,-0.0010091051653478204,0.09011902913821997,0.09354735648038015,0.0986061015164859,0.002057343499147661,-0.006338515184097658,-0.0012675639174870542,-0.010335204907502334,0.012497883262332588,3219352000.0,1,6,0.11727243469288026
2015-06-03,2114.070068359375,2121.919921875,2109.610107421875,2110.639892578125,3099980000,0.0021166294697559994,0.05474386658792551,0.09296863314748284,0.09834213426632356,-0.0010091051653478204,0.002057343499147661,-0.006338515184097658,0.009120918929110081,0.016603538459015965,3213756000.0,2,6,0.11683028992473495
2015-06-04,2095.840087890625,2112.889892578125,2093.22998046875,2112.35009765625,3200050000,-0.008660562215101069,0.07813398467181676,0.08459618567303386,0.09393616038877037,0.0021166294697559994,-0.0010091051653478204,0.002057343499147661,-0.0012675639174870542,0.03228085342486087,3257696000.0,3,6,0.11393608516625034
2015-06-05,2092.830078125,2100.989990234375,2085.669921875,2095.090087890625,3243690000,-0.0014372152327325357,0.06973452594166872,0.08275386251434345,0.09264001650715618,-0.008660562215101069,0.0021166294697559994,-0.0010091051653478204,-0.006338515184097658,0.013637286917391966,3120956000.0,4,6,0.11619727936679755
2015-06-08,2079.280029296875,2093.010009765625,2079.110107421875,2092.340087890625,2917150000,-0.006495560338305542,0.06955840881894472,0.08543549204539506,0.09458687660244047,-0.0014372152327325357,-0.008660562215101069,0.0021166294697559994,0.002057343499147661,-0.10066929947066461,3102044000.0,0,6,0.1280303898445067
2015-06-09,2080.14990234375,2085.6201171875,2072.139892578125,2079.070068359375,3034580000,0.00041826551900276467,0.07291495725335707,0.08550625568613193,0.08081778851012017,-0.006495560338305542,-0.0014372152327325357,-0.008660562215101069,-0.0010091051653478204,0.040255043449942685,3099090000.0,1,6,0.12840091999422873
2015-06-10,2105.199951171875,2108.5,2081.1201171875,2081.1201171875,3414320000,0.011970491752514406,0.12778612752074878,0.08802374034270463,0.09047158510341116,0.00041826551900276467,-0.006495560338305542,-0.0014372152327325357,0.0021166294697559994,0.12513758081843296,3161958000.0,2,6,0.12876706139684882
2015-06-11,2108.860107421875,2115.02001953125,2106.239990234375,2106.239990234375,3128600000,0.0017371167565281324,0.107394357694362,0.08829156061452471,0.0900018020914056,0.011970491752514406,0.00041826551900276467,-0.006495560338305542,-0.008660562215101069,-0.08368284167857731,3147668000.0,3,6,0.13479420584079868
2015-06-12,2094.110107421875,2107.429931640625,2091.330078125,2107.429931640625,2719400000,-0.007018874653102703,0.1224158552976556,0.09053374881524204,0.09343520342756215,0.0017371167565281324,0.011970491752514406,0.00041826551900276467,-0.0014372152327325357,-0.13079332608834626,3042810000.0,4,6,0.13333867613438471
2015-06-15,2084.429931640625,2091.340087890625,2072.489990234375,2091.340087890625,3061570000,-0.004633289621771348,0.11665152864154794,0.09157583897021032,0.08586237355778156,-0.007018874653102703,0.0017371167565281324,0.011970491752514406,-0.006495560338305542,0.12582554975362203,3071694000.0,0,6,0.13218690326894322
